Hãng điện thoại	Model	Model App	Mã Sửa Chữa	Sửa Chữa	Sửa Chữa App	Mã LK	Linh Kiện	Loại Bảo Hành	Tiền linh kiện	Tiền Công Sửa	Mức Sửa
HTC	HTC Butterfly S (VN)/ DLXPLUS#U-C9#ASIA	HTC Butterfly S	HTC-G110-BK	Thay cáp tín hiệu Micro-USB (đen)	Thay cáp USB	73H00418-24M	Cáp tín hiệu MicroUSB HTC (đen)	YES	120000	0	Free
HTC	HTC Butterfly S (VN)/ DLXPLUS#U-C9#ASIA	HTC Butterfly S	HTC-G103	Thay chuông	Thay Chuông	36H01039-00M	Chuông dưới Butterfly S	YES	150000	400000	M4
HTC	HTC Butterfly S (VN)/ DLXPLUS#U-C9#ASIA	HTC Butterfly S	HTC-G103.2	Thay jack tai nghe		51H20537-00M	Jack tai nghe  HTC Butterfly S	YES	40000	400000	M4
HTC	HTC Butterfly S (VN)/ DLXPLUS#U-C9#ASIA	HTC Butterfly S	HTC-M002-JUSB	Thay jack USB/ Micro USB		75H01135-02M	Jack sạc HTC Butterfly S	YES	80000	400000	M4
HTC	HTC Butterfly S (VN)/ DLXPLUS#U-C9#ASIA	HTC Butterfly S	HTC-G111	Thay khay SIM		72H07633-00M	Khung ổ sim HTC Butterfly S	YES	60000	400000	M4
HTC	HTC Butterfly S (VN)/ DLXPLUS#U-C9#ASIA	HTC Butterfly S	HTC-G103.1	Thay loa	Thay Loa	36H01916-01M	Loa/ chuông trên (NR) HTC Butterfly S	YES	50000	400000	M4
HTC	HTC Butterfly S (VN)/ DLXPLUS#U-C9#ASIA	HTC Butterfly S	HTC-L101.2	Thay màn hình có cảm ứng và mặt trước		36H01916-01M	Loa/ chuông trên (NR) HTC Butterfly S	YES	50000	400000	M4
HTC	HTC Butterfly S (VN)/ DLXPLUS#U-C9#ASIA	HTC Butterfly S	HTC-L101.2	Thay màn hình có cảm ứng và mặt trước		72H07572-00M	Miếng xốp đệm board (NR) HTC Butterfly S	YES	0	400000	M4
HTC	HTC Butterfly S (VN)/ DLXPLUS#U-C9#ASIA	HTC Butterfly S	HTC-L101.2	Thay màn hình có cảm ứng và mặt trước		76H0A341-00M	Tản nhiệt board (NR) HTC Butterfly S	YES	150000	400000	M4
HTC	HTC Butterfly S (VN)/ DLXPLUS#U-C9#ASIA	HTC Butterfly S	HTC-L101.2	Thay màn hình có cảm ứng và mặt trước		77H50014-01M	Miếng dán pin Butterfly S	YES	30000	50000	M0.5
HTC	HTC Butterfly S (VN)/ DLXPLUS#U-C9#ASIA	HTC Butterfly S	HTC-L101.2	Thay màn hình có cảm ứng và mặt trước		80H01586-00	Màn hình Butterfly S (đỏ dùng cho máy màu đen)	YES	3100000	400000	M4
HTC	HTC Butterfly S (VN)/ DLXPLUS#U-C9#ASIA	HTC Butterfly S	HTC-L101.2-Black	Thay màn hình có cảm ứng và mặt trước (đen)		36H01916-01M	Loa/ chuông trên (NR) HTC Butterfly S	YES	50000	400000	M4
HTC	HTC Butterfly S (VN)/ DLXPLUS#U-C9#ASIA	HTC Butterfly S	HTC-L101.2-Black	Thay màn hình có cảm ứng và mặt trước (đen)		72H07572-00M	Miếng xốp đệm board (NR) HTC Butterfly S	YES	0	400000	M4
HTC	HTC Butterfly S (VN)/ DLXPLUS#U-C9#ASIA	HTC Butterfly S	HTC-L101.2-Black	Thay màn hình có cảm ứng và mặt trước (đen)		76H0A341-00M	Tản nhiệt board (NR) HTC Butterfly S	YES	150000	400000	M4
HTC	HTC Butterfly S (VN)/ DLXPLUS#U-C9#ASIA	HTC Butterfly S	HTC-L101.2-Black	Thay màn hình có cảm ứng và mặt trước (đen)		77H50014-01M	Miếng dán pin Butterfly S	YES	30000	50000	M0.5
HTC	HTC Butterfly S (VN)/ DLXPLUS#U-C9#ASIA	HTC Butterfly S	HTC-L101.2-Black	Thay màn hình có cảm ứng và mặt trước (đen)		80H01586-00	Màn hình Butterfly S (đỏ dùng cho máy màu đen)	YES	3100000	400000	M4
HTC	HTC Butterfly S (VN)/ DLXPLUS#U-C9#ASIA	HTC Butterfly S	HTC-C112-Silver	Thay nắp lưng (bạc, trắng)		74H02498-01M	Nắp lưng (trắng) HTC Butterfly S	YES	540000	400000	M4
HTC	HTC Butterfly S (VN)/ DLXPLUS#U-C9#ASIA	HTC Butterfly S	HTC-C112-Red	Thay nắp lưng (đỏ)		74H02498-03M	Nắp lưng (đỏ) HTC Butterfly S	YES	540000	400000	M4
HTC	HTC Butterfly S (VN)/ DLXPLUS#U-C9#ASIA	HTC Butterfly S	HTC-C112-Grey	Thay nắp lưng (Xám)		74H02498-02M	Nắp lưng (xám) HTC Butterfly S	YES	540000	400000	M4
HTC	HTC Butterfly S (VN)/ DLXPLUS#U-C9#ASIA	HTC Butterfly S	HTC-M002-SIM	Thay ổ SIM		75H01099-06M	Ổ sim HTC Butterfly S	YES	40000	400000	M4
HTC	HTC Butterfly S (VN)/ DLXPLUS#U-C9#ASIA	HTC Butterfly S	HTC-B101	Thay pin chính (phải mở máy)	Thay Pin	35H00208-01M	Pin sạc 3200mAh/3.8V Butterfly S	YES	390000	400000	M4
HTC	HTC Butterfly S (VN)/ DLXPLUS#U-C9#ASIA	HTC Butterfly S	HTC-G105	Thay rung	Thay rung	36H01029-00M	Rung Desire 610/ Butterfly S	YES	60000	400000	M4
HTC	HTC Butterfly S (VN)/ DLXPLUS#U-C9#ASIA	HTC Butterfly S	HTC-G101-Black	Thay sạc (đen)		79H00120-01M	Sạc HTC (kg cáp USB) 200mA/5V-1A (đen)	YES	290000	0	Free
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-M104.1	Thay bo dưới/ bo sạc/ bo micro		36H01902-01M	Bộ phận rung (mô tơ) Butterfly	YES	110000	400000	M4
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-M104.1	Thay bo dưới/ bo sạc/ bo micro		51H10196-03M	Bo đuôi sạc Butterfly	YES	450000	400000	M4
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-M104.1	Thay bo dưới/ bo sạc/ bo micro		76H08923-00M	Cao su đệm đuôi sạc Butterfly	YES	0	0	Free
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-M101	Thay bo mạch chính		99HTW036-02	Bo mạch chính Butterfly	YES	4630000	400000	M4
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-M101-Black	Thay bo mạch chính (đen)		71H04397-00M	Nắp đậy sim Butterfly (đen)	YES	90000	400000	M4
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-M101-Black	Thay bo mạch chính (đen)		71H04398-00M	Nắp đậy đuôi sạc Butterfly (đen)	YES	80000	200000	M2
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-M101-Black	Thay bo mạch chính (đen)		76H08596-00M	Miếng dán cách điện bo mạch chính Butterfly	YES	0	0	Free
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-M101-Black	Thay bo mạch chính (đen)		76H09350-00M	Miếng tản nhiệt bo mạch chính Butterfly	YES	110000	400000	M4
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-M101-Black	Thay bo mạch chính (đen)		76H09614-00M	Cao su đệm cố định bên trái bo mạch chính Butterfly	YES	10000	400000	M4
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-M101-Black	Thay bo mạch chính (đen)		76H09617-00M	Miếng dán cách điện đầu nối màn hình Butterfly	YES	0	0	Free
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-M101-Black	Thay bo mạch chính (đen)		76H09922-00M	Miếng dán cách điện cáp tín hiệu anten Butterfly	YES	0	0	Free
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-M101-Black	Thay bo mạch chính (đen)		76H0A155-00M	Cao su đệm anten Butterfly	YES	10000	0	Free
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-M101-Black	Thay bo mạch chính (đen)		76H0A311-00M	Miếng dán đệm đầu nối bo trên Butterfly (DLX)	YES	10000	0	Free
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-M101-Black	Thay bo mạch chính (đen)		99HTW036-02	Bo mạch chính Butterfly	YES	4630000	400000	M4
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-M101-Red	Thay bo mạch chính (đỏ)		71H04397-02M	Nắp đậy sim Butterfly (đỏ)	YES	90000	400000	M4
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-M101-Red	Thay bo mạch chính (đỏ)		71H04398-02M	Nắp đậy đuôi sạc Butterfly (đỏ)	YES	80000	200000	M2
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-M101-Red	Thay bo mạch chính (đỏ)		76H08596-00M	Miếng dán cách điện bo mạch chính Butterfly	YES	0	0	Free
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-M101-Red	Thay bo mạch chính (đỏ)		76H09350-00M	Miếng tản nhiệt bo mạch chính Butterfly	YES	110000	400000	M4
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-M101-Red	Thay bo mạch chính (đỏ)		76H09614-00M	Cao su đệm cố định bên trái bo mạch chính Butterfly	YES	10000	400000	M4
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-M101-Red	Thay bo mạch chính (đỏ)		76H09617-00M	Miếng dán cách điện đầu nối màn hình Butterfly	YES	0	0	Free
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-M101-Red	Thay bo mạch chính (đỏ)		76H09922-00M	Miếng dán cách điện cáp tín hiệu anten Butterfly	YES	0	0	Free
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-M101-Red	Thay bo mạch chính (đỏ)		76H0A155-00M	Cao su đệm anten Butterfly	YES	10000	0	Free
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-M101-Red	Thay bo mạch chính (đỏ)		76H0A311-00M	Miếng dán đệm đầu nối bo trên Butterfly (DLX)	YES	10000	0	Free
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-M101-Red	Thay bo mạch chính (đỏ)		99HTW036-02	Bo mạch chính Butterfly	YES	4630000	400000	M4
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-M101-White	Thay bo mạch chính (trắng)		71H04397-01M	Nắp đậy sim Butterfly (trắng)	YES	90000	400000	M4
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-M101-White	Thay bo mạch chính (trắng)		71H04398-01M	Nắp đậy đuôi sạc Butterfly (trắng)	YES	80000	200000	M2
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-M101-White	Thay bo mạch chính (trắng)		76H08596-00M	Miếng dán cách điện bo mạch chính Butterfly	YES	0	0	Free
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-M101-White	Thay bo mạch chính (trắng)		76H09350-00M	Miếng tản nhiệt bo mạch chính Butterfly	YES	110000	400000	M4
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-M101-White	Thay bo mạch chính (trắng)		76H09614-00M	Cao su đệm cố định bên trái bo mạch chính Butterfly	YES	10000	400000	M4
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-M101-White	Thay bo mạch chính (trắng)		76H09617-00M	Miếng dán cách điện đầu nối màn hình Butterfly	YES	0	0	Free
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-M101-White	Thay bo mạch chính (trắng)		76H09922-00M	Miếng dán cách điện cáp tín hiệu anten Butterfly	YES	0	0	Free
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-M101-White	Thay bo mạch chính (trắng)		76H0A155-00M	Cao su đệm anten Butterfly	YES	10000	0	Free
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-M101-White	Thay bo mạch chính (trắng)		76H0A311-00M	Miếng dán đệm đầu nối bo trên Butterfly (DLX)	YES	10000	0	Free
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-M101-White	Thay bo mạch chính (trắng)		99HTW036-02	Bo mạch chính Butterfly	YES	4630000	400000	M4
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-M104.2	Thay bo trên		36H01908-01M	Loa Butterfly	YES	160000	400000	M4
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-M104.2	Thay bo trên		51H10195-01M	Bo ổ sim và giắc tai nghe Butterfly	YES	1050000	400000	M4
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-M104.2	Thay bo trên		72H07155-00M	Miếng dán cố định bo tín hiệu anten Butterfly	YES	0	0	Free
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-M104.2	Thay bo trên		76H08864-00M	Nắp cao su đậy micro phụ Butterfly	YES	0	0	Free
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-M104.2	Thay bo trên		76H08866-00M	Miếng dán cố định cảm biến quang Butterfly	YES	0	0	Free
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-M104.2	Thay bo trên		76H08909-00M	Cao su đệm cảm biến quang Butterfly	YES	0	0	Free
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-M104.2	Thay bo trên		76H09440-00M	Miếng dán cách điện camera phụ Butterfly	YES	0	0	Free
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-M104.2	Thay bo trên		76H09861-00M	Cao su đệm cáp tín hiệu micro Butterfly	YES	0	0	Free
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-G103	Thay chuông	Thay Chuông	36H01907-02M	Chuông Butterfly	YES	120000	400000	M4
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-G103	Thay chuông	Thay Chuông	76H09049-00M	Miếng dán cố định chuông Butterfly	YES	0	0	Free
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-G103.1	Thay loa	Thay Loa	36H01908-01M	Loa Butterfly	YES	160000	400000	M4
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-L101.2-Black	Thay màn hình có cảm ứng và mặt trước (đen)		71H04397-00M	Nắp đậy sim Butterfly (đen)	YES	90000	400000	M4
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-L101.2-Black	Thay màn hình có cảm ứng và mặt trước (đen)		71H04398-00M	Nắp đậy đuôi sạc Butterfly (đen)	YES	80000	200000	M2
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-L101.2-Black	Thay màn hình có cảm ứng và mặt trước (đen)		73H20479-50M	Cáp tín hiệu phím âm thanh Butterfly	YES	170000	400000	M4
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-L101.2-Black	Thay màn hình có cảm ứng và mặt trước (đen)		76H08596-00M	Miếng dán cách điện bo mạch chính Butterfly	YES	0	0	Free
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-L101.2-Black	Thay màn hình có cảm ứng và mặt trước (đen)		76H08923-00M	Cao su đệm đuôi sạc Butterfly	YES	0	0	Free
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-L101.2-Black	Thay màn hình có cảm ứng và mặt trước (đen)		76H09264-00M	Cao su đệm phím âm thanh Butterfly	YES	0	0	Free
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-L101.2-Black	Thay màn hình có cảm ứng và mặt trước (đen)		76H09614-00M	Cao su đệm cố định bên trái bo mạch chính Butterfly	YES	10000	400000	M4
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-L101.2-Black	Thay màn hình có cảm ứng và mặt trước (đen)		76H09617-00M	Miếng dán cách điện đầu nối màn hình Butterfly	YES	0	0	Free
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-L101.2-Black	Thay màn hình có cảm ứng và mặt trước (đen)		76H09922-00M	Miếng dán cách điện cáp tín hiệu anten Butterfly	YES	0	0	Free
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-L101.2-Black	Thay màn hình có cảm ứng và mặt trước (đen)		76H0A155-00M	Cao su đệm anten Butterfly	YES	10000	0	Free
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-L101.2-Black	Thay màn hình có cảm ứng và mặt trước (đen)		76H0A311-00M	Miếng dán đệm đầu nối bo trên Butterfly (DLX)	YES	10000	0	Free
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-L101.2-Black	Thay màn hình có cảm ứng và mặt trước (đen)		80H01422-01	Màn hình có cảm ứng Butterfly (đỏ - Dùng cho máy màu đen)	YES	4210000	400000	M4
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-L101.2-Red	Thay màn hình có cảm ứng và mặt trước (đỏ)		71H04397-02M	Nắp đậy sim Butterfly (đỏ)	YES	90000	400000	M4
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-L101.2-Red	Thay màn hình có cảm ứng và mặt trước (đỏ)		71H04398-02M	Nắp đậy đuôi sạc Butterfly (đỏ)	YES	80000	200000	M2
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-L101.2-Red	Thay màn hình có cảm ứng và mặt trước (đỏ)		73H20479-50M	Cáp tín hiệu phím âm thanh Butterfly	YES	170000	400000	M4
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-L101.2-Red	Thay màn hình có cảm ứng và mặt trước (đỏ)		76H08596-00M	Miếng dán cách điện bo mạch chính Butterfly	YES	0	0	Free
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-L101.2-Red	Thay màn hình có cảm ứng và mặt trước (đỏ)		76H08923-00M	Cao su đệm đuôi sạc Butterfly	YES	0	0	Free
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-L101.2-Red	Thay màn hình có cảm ứng và mặt trước (đỏ)		76H09264-00M	Cao su đệm phím âm thanh Butterfly	YES	0	0	Free
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-L101.2-Red	Thay màn hình có cảm ứng và mặt trước (đỏ)		76H09614-00M	Cao su đệm cố định bên trái bo mạch chính Butterfly	YES	10000	400000	M4
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-L101.2-Red	Thay màn hình có cảm ứng và mặt trước (đỏ)		76H09617-00M	Miếng dán cách điện đầu nối màn hình Butterfly	YES	0	0	Free
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-L101.2-Red	Thay màn hình có cảm ứng và mặt trước (đỏ)		76H09922-00M	Miếng dán cách điện cáp tín hiệu anten Butterfly	YES	0	0	Free
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-L101.2-Red	Thay màn hình có cảm ứng và mặt trước (đỏ)		76H0A155-00M	Cao su đệm anten Butterfly	YES	10000	0	Free
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-L101.2-Red	Thay màn hình có cảm ứng và mặt trước (đỏ)		76H0A311-00M	Miếng dán đệm đầu nối bo trên Butterfly (DLX)	YES	10000	0	Free
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-L101.2-Red	Thay màn hình có cảm ứng và mặt trước (đỏ)		80H01422-02	Màn hình có cảm ứng Butterfly (đen - Dùng cho máy màu đỏ)	YES	4210000	400000	M4
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-L101.2-White	Thay màn hình có cảm ứng và mặt trước (trắng)		66H00120-02M	Miếng dán bảo vệ màn hình Butterfly	YES	100000	0	Free
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-L101.2-White	Thay màn hình có cảm ứng và mặt trước (trắng)		71H04397-01M	Nắp đậy sim Butterfly (trắng)	YES	90000	400000	M4
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-L101.2-White	Thay màn hình có cảm ứng và mặt trước (trắng)		71H04398-01M	Nắp đậy đuôi sạc Butterfly (trắng)	YES	80000	200000	M2
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-L101.2-White	Thay màn hình có cảm ứng và mặt trước (trắng)		73H20479-50M	Cáp tín hiệu phím âm thanh Butterfly	YES	170000	400000	M4
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-L101.2-White	Thay màn hình có cảm ứng và mặt trước (trắng)		76H08596-00M	Miếng dán cách điện bo mạch chính Butterfly	YES	0	0	Free
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-L101.2-White	Thay màn hình có cảm ứng và mặt trước (trắng)		76H08923-00M	Cao su đệm đuôi sạc Butterfly	YES	0	0	Free
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-L101.2-White	Thay màn hình có cảm ứng và mặt trước (trắng)		76H09264-00M	Cao su đệm phím âm thanh Butterfly	YES	0	0	Free
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-L101.2-White	Thay màn hình có cảm ứng và mặt trước (trắng)		76H09614-00M	Cao su đệm cố định bên trái bo mạch chính Butterfly	YES	10000	400000	M4
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-L101.2-White	Thay màn hình có cảm ứng và mặt trước (trắng)		76H09617-00M	Miếng dán cách điện đầu nối màn hình Butterfly	YES	0	0	Free
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-L101.2-White	Thay màn hình có cảm ứng và mặt trước (trắng)		76H09922-00M	Miếng dán cách điện cáp tín hiệu anten Butterfly	YES	0	0	Free
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-L101.2-White	Thay màn hình có cảm ứng và mặt trước (trắng)		76H0A155-00M	Cao su đệm anten Butterfly	YES	10000	0	Free
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-L101.2-White	Thay màn hình có cảm ứng và mặt trước (trắng)		76H0A311-00M	Miếng dán đệm đầu nối bo trên Butterfly (DLX)	YES	10000	0	Free
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-L101.2-White	Thay màn hình có cảm ứng và mặt trước (trắng)		77H50004-03M	Miếng dán pin Butterfly	YES	100000	0	Free
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-L101.2-White	Thay màn hình có cảm ứng và mặt trước (trắng)		80H01490-00	Màn hình có cảm ứng Butterfly (trắng)	YES	4210000	400000	M4
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-C112-Black	Thay nắp lưng (đen)		74H02419-00M	Nắp pin Butterfly (đen)	YES	1010000	400000	M4
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-C112-Black	Thay nắp lưng (đen)		76H08900-02M	Miếng dán trang trí máy bên phải phía trên Butterfly (đỏ)	YES	10000	0	Free
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-C112-Black	Thay nắp lưng (đen)		76H08901-02M	Miếng dán trang trí máy bên phải phía dưới Butterfly (đỏ)	YES	20000	0	Free
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-C112-Black	Thay nắp lưng (đen)		76H08902-02M	Miếng dán trang trí máy bên trái Butterfly (đỏ)	YES	30000	0	Free
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-B101	Thay pin chính (phải mở máy)	Thay Pin	35H00196-04M	Pin sạc 2020mAh/3,8V Butterfly	YES	440000	400000	M4
HTC	HTC Butterfly/ X920d/ HTC J/ PL99110 DLX	HTC Butterfly	HTC-G101-Black	Thay sạc (đen)		79H00120-01M	Sạc HTC (kg cáp USB) 200mA/5V-1A (đen)	YES	290000	0	Free
HTC	HTC ChaCha A810e	HTC ChaCha A810e	HTC-M101	Thay bo mạch chính		99HND024-02	Bo mạch chính Chacha	YES	2330000	250000	M2.5
HTC	HTC ChaCha A810e	HTC ChaCha A810e	HTC-G103	Thay chuông	Thay Chuông	36H00955-00M	Chuông Desire 200/500/C/S/SV/U/V/X, S510b, One X, Wildfire S	YES	80000	200000	M2
HTC	HTC ChaCha A810e	HTC ChaCha A810e	HTC-L101.2	Thay màn hình có cảm ứng và mặt trước		66H00085-02M	Miếng dán bảo vệ màn hình ChaCha	YES	50000	0	Free
HTC	HTC ChaCha A810e	HTC ChaCha A810e	HTC-L101.2	Thay màn hình có cảm ứng và mặt trước		76H06869-00M	Keo dán màn hình và vỏ chacha	YES	0	0	Free
HTC	HTC ChaCha A810e	HTC ChaCha A810e	HTC-L101.2	Thay màn hình có cảm ứng và mặt trước		83H00417-03	Màn hình có cảm ứng Chacha	YES	1380000	200000	M2
HTC	HTC ChaCha A810e	HTC ChaCha A810e	HTC-B101-0	Thay pin chính (kg mở máy)	Thay Pin	35H00156-00M	(Hết hàng luôn) Pin sạc 1250mAh/3,7V Chacha	YES	290000	0	Free
HTC	HTC Desire 200, 102e, PO60100	HTC Desire 200	HTC-M101	Thay bo mạch chính		99HUY038-02	Bo mạch chính Desire 200	YES	1030000	200000	M2
HTC	HTC Desire 200, 102e, PO60100	HTC Desire 200	HTC-L103	Thay cảm ứng	Thay cảm ứng	84H00190-00	Cảm ứng Desire 200	YES	360000	200000	M2
HTC	HTC Desire 200, 102e, PO60100	HTC Desire 200	HTC-L103-FBlack	Thay cảm ứng có mặt trước (đen)		74H02479-01M	vỏ mặt trước Desire 200 (đen)	YES	100000	100000	M1
HTC	HTC Desire 200, 102e, PO60100	HTC Desire 200	HTC-L103-FBlack	Thay cảm ứng có mặt trước (đen)		84H00190-00	Cảm ứng Desire 200	YES	360000	200000	M2
